Demt_6,Demt_5,Demt_4,Demt_3,Demt_2,Demt_1,Demt_0,Temp_6,Temp_5,Temp_4,Temp_3,Temp_2,Temp_1,Temp_0,Snmt_6,Snmt_5,Snmt_4,Snmt_3,Snmt_2,Snmt_1,Snmt_0,ETt_6,ETt_5,ETt_4,ETt_3,ETt_2,ETt_1,ETt_0,Rt_6,Rt_5,Rt_4,Rt_3,Rt_2,Rt_1,Rt_0,Wlt_6,Wlt_5,Wlt_4,Wlt_3,Wlt_2,Wlt_1,Wlt_0
197.7919401,201.5548666,56.7043059,0,0,0,0,23.15576923,24.87,17.96388522,11.21846154,3.39,-5.440384615,-8.864615385,0,0,0,0,0.039176923,2.420923077,1.052061538,155.1040692,108.2368231,55.45773077,47.99942308,20.03829231,5.346215775,3.276007692,63.38609231,47.03975385,12.09698462,113.9766154,35.70313846,28.32,6.398030769,158.6542857,166.3828571,158.1975,154.4057143,153.1528571,152.4385714,151.6557143
201.5548666,56.7043059,0,0,0,0,0,24.87,17.96388522,11.21846154,3.39,-5.440384615,-8.864615385,-7.161538462,0,0,0,0.039176923,2.420923077,1.052061538,18.20307692,108.2368231,55.45773077,47.99942308,20.03829231,5.346215775,3.276007692,2.145515385,47.03975385,12.09698462,113.9766154,35.70313846,28.32,6.398030769,4.137353846,166.3828571,158.1975,154.4057143,153.1528571,152.4385714,151.6557143,151.0957143
56.7043059,0,0,0,0,0,0,17.96388522,11.21846154,3.39,-5.440384615,-8.864615385,-7.161538462,5.858461538,0,0,0.039176923,2.420923077,1.052061538,18.20307692,9.232246154,55.45773077,47.99942308,20.03829231,5.346215775,3.276007692,2.145515385,38.65029231,12.09698462,113.9766154,35.70313846,28.32,6.398030769,4.137353846,32.96738462,158.1975,154.4057143,153.1528571,152.4385714,151.6557143,151.0957143,150.6485714
0,0,0,0,0,0,9.766618394,11.21846154,3.39,-5.440384615,-8.864615385,-7.161538462,5.858461538,13.06192308,0,0.039176923,2.420923077,1.052061538,18.20307692,9.232246154,0,47.99942308,20.03829231,5.346215775,3.276007692,2.145515385,38.65029231,59.48972308,113.9766154,35.70313846,28.32,6.398030769,4.137353846,32.96738462,149.1958154,154.4057143,153.1528571,152.4385714,151.6557143,151.0957143,150.6485714,150.2042857
0,0,0,0,0,9.766618394,74.76477483,3.39,-5.440384615,-8.864615385,-7.161538462,5.858461538,13.06192308,18.32038462,0.039176923,2.420923077,1.052061538,18.20307692,9.232246154,0,0,20.03829231,5.346215775,3.276007692,2.145515385,38.65029231,59.48972308,110.1081462,35.70313846,28.32,6.398030769,4.137353846,32.96738462,149.1958154,98.62966154,153.1528571,152.4385714,151.6557143,151.0957143,150.6485714,150.2042857,149.9142857
0,0,0,0,9.766618394,74.76477483,133.0688437,-5.440384615,-8.864615385,-7.161538462,5.858461538,13.06192308,18.32038462,19.71884615,2.420923077,1.052061538,18.20307692,9.232246154,0,0,0,5.346215775,3.276007692,2.145515385,38.65029231,59.48972308,110.1081462,114.4135538,28.32,6.398030769,4.137353846,32.96738462,149.1958154,98.62966154,96.28652308,152.4385714,151.6557143,151.0957143,150.6485714,150.2042857,149.9142857,150.6342857
0,0,0,9.766618394,74.76477483,133.0688437,200.2213455,-8.864615385,-7.161538462,5.858461538,13.06192308,18.32038462,19.71884615,24.61961538,1.052061538,18.20307692,9.232246154,0,0,0,0,3.276007692,2.145515385,38.65029231,59.48972308,110.1081462,114.4135538,127.5775846,6.398030769,4.137353846,32.96738462,149.1958154,98.62966154,96.28652308,96.42584615,151.6557143,151.0957143,150.6485714,150.2042857,149.9142857,150.6342857,163.172
0,0,9.766618394,74.76477483,133.0688437,200.2213455,193.0517894,-7.161538462,5.858461538,13.06192308,18.32038462,19.71884615,24.61961538,22.53076923,18.20307692,9.232246154,0,0,0,0,0,2.145515385,38.65029231,59.48972308,110.1081462,114.4135538,127.5775846,111.9782,4.137353846,32.96738462,149.1958154,98.62966154,96.28652308,96.42584615,61.27507692,151.0957143,150.6485714,150.2042857,149.9142857,150.6342857,163.172,157.35
0,9.766618394,74.76477483,133.0688437,200.2213455,193.0517894,54.60589577,5.858461538,13.06192308,18.32038462,19.71884615,24.61961538,22.53076923,16.92076923,9.232246154,0,0,0,0,0,0,38.65029231,59.48972308,110.1081462,114.4135538,127.5775846,111.9782,83.57078462,32.96738462,149.1958154,98.62966154,96.28652308,96.42584615,61.27507692,140.7620923,150.6485714,150.2042857,149.9142857,150.6342857,163.172,157.35,154.3816667
9.766618394,74.76477483,133.0688437,200.2213455,193.0517894,54.60589577,0,13.06192308,18.32038462,19.71884615,24.61961538,22.53076923,16.92076923,10.75576923,0,0,0,0,0,0,0.109661538,59.48972308,110.1081462,114.4135538,127.5775846,111.9782,83.57078462,41.50985385,149.1958154,98.62966154,96.28652308,96.42584615,61.27507692,140.7620923,33.41686154,150.2042857,149.9142857,150.6342857,163.172,157.35,154.3816667,152.2514286
74.76477483,133.0688437,200.2213455,193.0517894,54.60589577,0,0,18.32038462,19.71884615,24.61961538,22.53076923,16.92076923,10.75576923,-3.991153846,0,0,0,0,0,0.109661538,7.165661538,110.1081462,114.4135538,127.5775846,111.9782,83.57078462,41.50985385,13.84234615,98.62966154,96.28652308,96.42584615,61.27507692,140.7620923,33.41686154,15.98938462,149.9142857,150.6342857,163.172,157.35,154.3816667,152.2514286,151.3428571
133.0688437,200.2213455,193.0517894,54.60589577,0,0,0,19.71884615,24.61961538,22.53076923,16.92076923,10.75576923,-3.991153846,-10.13807692,0,0,0,0,0.109661538,7.165661538,3.770707692,114.4135538,127.5775846,111.9782,83.57078462,41.50985385,13.84234615,3.736038462,96.28652308,96.42584615,61.27507692,140.7620923,33.41686154,15.98938462,9.416615385,150.6342857,163.172,157.35,154.3816667,152.2514286,151.3428571,150.7333333
200.2213455,193.0517894,54.60589577,0,0,0,0,24.61961538,22.53076923,16.92076923,10.75576923,-3.991153846,-10.13807692,-2.742692308,0,0,0,0.109661538,7.165661538,3.770707692,3.524923077,127.5775846,111.9782,83.57078462,41.50985385,13.84234615,3.736038462,5.679484615,96.42584615,61.27507692,140.7620923,33.41686154,15.98938462,9.416615385,0.5248,163.172,157.35,154.3816667,152.2514286,151.3428571,150.7333333,150.2228571
193.0517894,54.60589577,0,0,0,0,0,22.53076923,16.92076923,10.75576923,-3.991153846,-10.13807692,-2.742692308,-5.24,0,0,0.109661538,7.165661538,3.770707692,3.524923077,4.664615385,111.9782,83.57078462,41.50985385,13.84234615,3.736038462,5.679484615,9.3412,61.27507692,140.7620923,33.41686154,15.98938462,9.416615385,0.5248,22.59889231,157.35,154.3816667,152.2514286,151.3428571,150.7333333,150.2228571,149.8016667
54.60589577,0,0,0,0,0,0,16.92076923,10.75576923,-3.991153846,-10.13807692,-2.742692308,-5.24,6.03,0,0.109661538,7.165661538,3.770707692,3.524923077,4.664615385,3.196061538,83.57078462,41.50985385,13.84234615,3.736038462,5.679484615,9.3412,39.94296154,140.7620923,33.41686154,15.98938462,9.416615385,0.5248,22.59889231,64.65083077,154.3816667,152.2514286,151.3428571,150.7333333,150.2228571,149.8016667,149.4842857
0,0,0,0,0,0,9.20913932,10.75576923,-3.991153846,-10.13807692,-2.742692308,-5.24,6.03,11.05346154,0.109661538,7.165661538,3.770707692,3.524923077,4.664615385,3.196061538,1.781169231,41.50985385,13.84234615,3.736038462,5.679484615,9.3412,39.94296154,66.47667692,33.41686154,15.98938462,9.416615385,0.5248,22.59889231,64.65083077,91.61526154,152.2514286,151.3428571,150.7333333,150.2228571,149.8016667,149.4842857,149.2085714
0,0,0,0,0,9.20913932,73.45758753,-3.991153846,-10.13807692,-2.742692308,-5.24,6.03,11.05346154,16.80538462,7.165661538,3.770707692,3.524923077,4.664615385,3.196061538,1.781169231,0,13.84234615,3.736038462,5.679484615,9.3412,39.94296154,66.47667692,95.64916923,15.98938462,9.416615385,0.5248,22.59889231,64.65083077,91.61526154,88.45341538,151.3428571,150.7333333,150.2228571,149.8016667,149.4842857,149.2085714,149.0285714
0,0,0,0,9.20913932,73.45758753,143.222932,-10.13807692,-2.742692308,-5.24,6.03,11.05346154,16.80538462,23.56,3.770707692,3.524923077,4.664615385,3.196061538,1.781169231,0,0,3.736038462,5.679484615,9.3412,39.94296154,66.47667692,95.64916923,119.8359385,9.416615385,0.5248,22.59889231,64.65083077,91.61526154,88.45341538,112.6355692,150.7333333,150.2228571,149.8016667,149.4842857,149.2085714,149.0285714,148.8216667
0,0,0,9.20913932,73.45758753,143.222932,205.0582537,-2.742692308,-5.24,6.03,11.05346154,16.80538462,23.56,25.565,3.524923077,4.664615385,3.196061538,1.781169231,0,0,0,5.679484615,9.3412,39.94296154,66.47667692,95.64916923,119.8359385,140.9696154,0.5248,22.59889231,64.65083077,91.61526154,88.45341538,112.6355692,106.8219077,150.2228571,149.8016667,149.4842857,149.2085714,149.0285714,148.8216667,153.1714286
0,0,9.20913932,73.45758753,143.222932,205.0582537,192.3117607,-5.24,6.03,11.05346154,16.80538462,23.56,25.565,21.84269231,4.664615385,3.196061538,1.781169231,0,0,0,0,9.3412,39.94296154,66.47667692,95.64916923,119.8359385,140.9696154,111.3368538,22.59889231,64.65083077,91.61526154,88.45341538,112.6355692,106.8219077,109.7260308,149.8016667,149.4842857,149.2085714,149.0285714,148.8216667,153.1714286,149.86
0,9.20913932,73.45758753,143.222932,205.0582537,192.3117607,56.5502304,6.03,11.05346154,16.80538462,23.56,25.565,21.84269231,18.86423077,3.196061538,1.781169231,0,0,0,0,0,39.94296154,66.47667692,95.64916923,119.8359385,140.9696154,111.3368538,86.81138462,64.65083077,91.61526154,88.45341538,112.6355692,106.8219077,109.7260308,107.2812308,149.4842857,149.2085714,149.0285714,148.8216667,153.1714286,149.86,149.0433333
9.20913932,73.45758753,143.222932,205.0582537,192.3117607,56.5502304,0,11.05346154,16.80538462,23.56,25.565,21.84269231,18.86423077,11.00461538,1.781169231,0,0,0,0,0,0.000123077,66.47667692,95.64916923,119.8359385,140.9696154,111.3368538,86.81138462,46.15408462,91.61526154,88.45341538,112.6355692,106.8219077,109.7260308,107.2812308,80.72073846,149.2085714,149.0285714,148.8216667,153.1714286,149.86,149.0433333,148.7128571
73.45758753,143.222932,205.0582537,192.3117607,56.5502304,0,0,16.80538462,23.56,25.565,21.84269231,18.86423077,11.00461538,0.630384615,0,0,0,0,0,0.000123077,0.773538462,95.64916923,119.8359385,140.9696154,111.3368538,86.81138462,46.15408462,16.43698462,88.45341538,112.6355692,106.8219077,109.7260308,107.2812308,80.72073846,9.271138462,149.0285714,148.8216667,153.1714286,149.86,149.0433333,148.7128571,148.3
143.222932,205.0582537,192.3117607,56.5502304,0,0,0,23.56,25.565,21.84269231,18.86423077,11.00461538,0.630384615,-1.799230769,0,0,0,0,0.000123077,0.773538462,5.353653846,119.8359385,140.9696154,111.3368538,86.81138462,46.15408462,16.43698462,6.008092308,112.6355692,106.8219077,109.7260308,107.2812308,80.72073846,9.271138462,10.4192,148.8216667,153.1714286,149.86,149.0433333,148.7128571,148.3,148.005
205.0582537,192.3117607,56.5502304,0,0,0,0,25.565,21.84269231,18.86423077,11.00461538,0.630384615,-1.799230769,-2.018846154,0,0,0,0.000123077,0.773538462,5.353653846,4.035692308,140.9696154,111.3368538,86.81138462,46.15408462,16.43698462,6.008092308,8.905415385,106.8219077,109.7260308,107.2812308,80.72073846,9.271138462,10.4192,2.819938462,153.1714286,149.86,149.0433333,148.7128571,148.3,148.005,147.66
192.3117607,56.5502304,0,0,0,0,0,21.84269231,18.86423077,11.00461538,0.630384615,-1.799230769,-2.018846154,2.561923077,0,0,0.000123077,0.773538462,5.353653846,4.035692308,1.872076923,111.3368538,86.81138462,46.15408462,16.43698462,6.008092308,8.905415385,13.5623,109.7260308,107.2812308,80.72073846,9.271138462,10.4192,2.819938462,22.41772308,149.86,149.0433333,148.7128571,148.3,148.005,147.66,147.5257143
56.5502304,0,0,0,0,0,0,18.86423077,11.00461538,0.630384615,-1.799230769,-2.018846154,2.561923077,4.616923077,0,0.000123077,0.773538462,5.353653846,4.035692308,1.872076923,2.955815385,86.81138462,46.15408462,16.43698462,6.008092308,8.905415385,13.5623,40.54133077,107.2812308,80.72073846,9.271138462,10.4192,2.819938462,22.41772308,195.6962462,149.0433333,148.7128571,148.3,148.005,147.66,147.5257143,147.29
0,0,0,0,0,0,9.745181782,11.00461538,0.630384615,-1.799230769,-2.018846154,2.561923077,4.616923077,12.43346154,0.000123077,0.773538462,5.353653846,4.035692308,1.872076923,2.955815385,0.056615385,46.15408462,16.43698462,6.008092308,8.905415385,13.5623,40.54133077,71.28358462,80.72073846,9.271138462,10.4192,2.819938462,22.41772308,195.6962462,22.33329231,148.7128571,148.3,148.005,147.66,147.5257143,147.29,147.1485714
0,0,0,0,0,9.745181782,77.66313638,0.630384615,-1.799230769,-2.018846154,2.561923077,4.616923077,12.43346154,19.33,0.773538462,5.353653846,4.035692308,1.872076923,2.955815385,0.056615385,0,16.43698462,6.008092308,8.905415385,13.5623,40.54133077,71.28358462,108.6689231,9.271138462,10.4192,2.819938462,22.41772308,195.6962462,22.33329231,115.0471385,148.3,148.005,147.66,147.5257143,147.29,147.1485714,146.9216667
0,0,0,0,9.745181782,77.66313638,144.6046645,-1.799230769,-2.018846154,2.561923077,4.616923077,12.43346154,19.33,23.61,5.353653846,4.035692308,1.872076923,2.955815385,0.056615385,0,0,6.008092308,8.905415385,13.5623,40.54133077,71.28358462,108.6689231,112.5685077,10.4192,2.819938462,22.41772308,195.6962462,22.33329231,115.0471385,45.45944615,148.005,147.66,147.5257143,147.29,147.1485714,146.9216667,149.6016667
0,0,0,9.745181782,77.66313638,144.6046645,208.1300887,-2.018846154,2.561923077,4.616923077,12.43346154,19.33,23.61,26.25692308,4.035692308,1.872076923,2.955815385,0.056615385,0,0,0,8.905415385,13.5623,40.54133077,71.28358462,108.6689231,112.5685077,103.4148,2.819938462,22.41772308,195.6962462,22.33329231,115.0471385,45.45944615,50.93686154,147.66,147.5257143,147.29,147.1485714,146.9216667,149.6016667,161.752
0,0,9.745181782,77.66313638,144.6046645,208.1300887,195.2450507,2.561923077,4.616923077,12.43346154,19.33,23.61,26.25692308,22.57461538,1.872076923,2.955815385,0.056615385,0,0,0,0,13.5623,40.54133077,71.28358462,108.6689231,112.5685077,103.4148,112.5626923,22.41772308,195.6962462,22.33329231,115.0471385,45.45944615,50.93686154,136.8726154,147.5257143,147.29,147.1485714,146.9216667,149.6016667,161.752,158.4975
0,9.745181782,77.66313638,144.6046645,208.1300887,195.2450507,56.57477076,4.616923077,12.43346154,19.33,23.61,26.25692308,22.57461538,18.63538462,2.955815385,0.056615385,0,0,0,0,0,40.54133077,71.28358462,108.6689231,112.5685077,103.4148,112.5626923,80.90060769,195.6962462,22.33329231,115.0471385,45.45944615,50.93686154,136.8726154,63.25513846,147.29,147.1485714,146.9216667,149.6016667,161.752,158.4975,151.68
9.745181782,77.66313638,144.6046645,208.1300887,195.2450507,56.57477076,0,12.43346154,19.33,23.61,26.25692308,22.57461538,18.63538462,9.395,0.056615385,0,0,0,0,0,0.395076923,71.28358462,108.6689231,112.5685077,103.4148,112.5626923,80.90060769,26.8118,22.33329231,115.0471385,45.45944615,50.93686154,136.8726154,63.25513846,19.77550769,147.1485714,146.9216667,149.6016667,161.752,158.4975,151.68,150.3157143
77.66313638,144.6046645,208.1300887,195.2450507,56.57477076,0,0,19.33,23.61,26.25692308,22.57461538,18.63538462,9.395,5.335,0,0,0,0,0,0.395076923,6.350584615,108.6689231,112.5685077,103.4148,112.5626923,80.90060769,26.8118,14.95115385,115.0471385,45.45944615,50.93686154,136.8726154,63.25513846,19.77550769,27.97883077,146.9216667,149.6016667,161.752,158.4975,151.68,150.3157143,149.58
144.6046645,208.1300887,195.2450507,56.57477076,0,0,0,23.61,26.25692308,22.57461538,18.63538462,9.395,5.335,-1.924230769,0,0,0,0,0.395076923,6.350584615,5.098338462,112.5685077,103.4148,112.5626923,80.90060769,26.8118,14.95115385,8.811823077,45.45944615,50.93686154,136.8726154,63.25513846,19.77550769,27.97883077,25.09292308,149.6016667,161.752,158.4975,151.68,150.3157143,149.58,148.8914286
208.1300887,195.2450507,56.57477076,0,0,0,0,26.25692308,22.57461538,18.63538462,9.395,5.335,-1.924230769,-9.282692308,0,0,0,0.395076923,6.350584615,5.098338462,1.672123077,103.4148,112.5626923,80.90060769,26.8118,14.95115385,8.811823077,2.542261538,50.93686154,136.8726154,63.25513846,19.77550769,27.97883077,25.09292308,17.77821538,161.752,158.4975,151.68,150.3157143,149.58,148.8914286,148.4728571
195.2450507,56.57477076,0,0,0,0,0,22.57461538,18.63538462,9.395,5.335,-1.924230769,-9.282692308,-4.391923077,0,0,0.395076923,6.350584615,5.098338462,1.672123077,17.59483077,112.5626923,80.90060769,26.8118,14.95115385,8.811823077,2.542261538,6.492338462,136.8726154,63.25513846,19.77550769,27.97883077,25.09292308,17.77821538,4.7488,158.4975,151.68,150.3157143,149.58,148.8914286,148.4728571,148.1542857
56.57477076,0,0,0,0,0,0,18.63538462,9.395,5.335,-1.924230769,-9.282692308,-4.391923077,4.794654447,0,0.395076923,6.350584615,5.098338462,1.672123077,17.59483077,5.617769231,80.90060769,26.8118,14.95115385,8.811823077,2.542261538,6.492338462,29.74008462,63.25513846,19.77550769,27.97883077,25.09292308,17.77821538,4.7488,2.642215385,151.68,150.3157143,149.58,148.8914286,148.4728571,148.1542857,147.7114286
0,0,0,0,0,0,9.408500164,9.395,5.335,-1.924230769,-9.282692308,-4.391923077,4.794654447,10.83196214,0.395076923,6.350584615,5.098338462,1.672123077,17.59483077,5.617769231,0,26.8118,14.95115385,8.811823077,2.542261538,6.492338462,29.74008462,55.01216154,19.77550769,27.97883077,25.09292308,17.77821538,4.7488,2.642215385,63.07692308,150.3157143,149.58,148.8914286,148.4728571,148.1542857,147.7114286,147.4571429
0,0,0,0,0,9.408500164,78.20983134,5.335,-1.924230769,-9.282692308,-4.391923077,4.794654447,10.83196214,19.16769231,6.350584615,5.098338462,1.672123077,17.59483077,5.617769231,0,0,14.95115385,8.811823077,2.542261538,6.492338462,29.74008462,55.01216154,85.36198462,27.97883077,25.09292308,17.77821538,4.7488,2.642215385,63.07692308,88.85858462,149.58,148.8914286,148.4728571,148.1542857,147.7114286,147.4571429,147.3928571
0,0,0,0,9.408500164,78.20983134,152.3103937,-1.924230769,-9.282692308,-4.391923077,4.794654447,10.83196214,19.16769231,26.54807692,5.098338462,1.672123077,17.59483077,5.617769231,0,0,0,8.811823077,2.542261538,6.492338462,29.74008462,55.01216154,85.36198462,82.36791536,25.09292308,17.77821538,4.7488,2.642215385,63.07692308,88.85858462,72.52283077,148.8914286,148.4728571,148.1542857,147.7114286,147.4571429,147.3928571,152.1714286
0,0,0,9.408500164,78.20983134,152.3103937,212.2208742,-9.282692308,-4.391923077,4.794654447,10.83196214,19.16769231,26.54807692,26.20192308,1.672123077,17.59483077,5.617769231,0,0,0,0,2.542261538,6.492338462,29.74008462,55.01216154,85.36198462,82.36791536,102.8135615,17.77821538,4.7488,2.642215385,63.07692308,88.85858462,72.52283077,71.41292308,148.4728571,148.1542857,147.7114286,147.4571429,147.3928571,152.1714286,164.632
0,0,9.408500164,78.20983134,152.3103937,212.2208742,209.7543777,-4.391923077,4.794654447,10.83196214,19.16769231,26.54807692,26.20192308,26.38807692,17.59483077,5.617769231,0,0,0,0,0,6.492338462,29.74008462,55.01216154,85.36198462,82.36791536,102.8135615,73.38131538,4.7488,2.642215385,63.07692308,88.85858462,72.52283077,71.41292308,57.11803077,148.1542857,147.7114286,147.4571429,147.3928571,152.1714286,164.632,160.6257143
0,9.408500164,78.20983134,152.3103937,212.2208742,209.7543777,58.87818476,4.794654447,10.83196214,19.16769231,26.54807692,26.20192308,26.38807692,19.35423077,5.617769231,0,0,0,0,0,0,29.74008462,55.01216154,85.36198462,82.36791536,102.8135615,73.38131538,60.5999,2.642215385,63.07692308,88.85858462,72.52283077,71.41292308,57.11803077,108.5932308,147.7114286,147.4571429,147.3928571,152.1714286,164.632,160.6257143,154.3133333
9.408500164,78.20983134,152.3103937,212.2208742,209.7543777,58.87818476,0,10.83196214,19.16769231,26.54807692,26.20192308,26.38807692,19.35423077,9.991923077,0,0,0,0,0,0,0,55.01216154,85.36198462,82.36791536,102.8135615,73.38131538,60.5999,29.92746154,63.07692308,88.85858462,72.52283077,71.41292308,57.11803077,108.5932308,1.725538462,147.4571429,147.3928571,152.1714286,164.632,160.6257143,154.3133333,152.0414286
78.20983134,152.3103937,212.2208742,209.7543777,58.87818476,0,0,19.16769231,26.54807692,26.20192308,26.38807692,19.35423077,9.991923077,4.411577524,0,0,0,0,0,0,1.013469231,85.36198462,82.36791536,102.8135615,73.38131538,60.5999,29.92746154,13.52118462,88.85858462,72.52283077,71.41292308,57.11803077,108.5932308,1.725538462,21.38092308,147.3928571,152.1714286,164.632,160.6257143,154.3133333,152.0414286,150.75
152.3103937,212.2208742,209.7543777,58.87818476,0,0,0,26.54807692,26.20192308,26.38807692,19.35423077,9.991923077,4.411577524,-1.101538462,0,0,0,0,0,1.013469231,2.9216,82.36791536,102.8135615,73.38131538,60.5999,29.92746154,13.52118462,7.949469231,72.52283077,71.41292308,57.11803077,108.5932308,1.725538462,21.38092308,18.57723077,152.1714286,164.632,160.6257143,154.3133333,152.0414286,150.75,150.2928571
212.2208742,209.7543777,58.87818476,0,0,0,0,26.20192308,26.38807692,19.35423077,9.991923077,4.411577524,-1.101538462,-1.622307692,0,0,0,0,1.013469231,2.9216,3.569230769,102.8135615,73.38131538,60.5999,29.92746154,13.52118462,7.949469231,11.34222308,71.41292308,57.11803077,108.5932308,1.725538462,21.38092308,18.57723077,26.49747692,164.632,160.6257143,154.3133333,152.0414286,150.75,150.2928571,149.6257143
209.7543777,58.87818476,0,0,0,0,0,26.38807692,19.35423077,9.991923077,4.411577524,-1.101538462,-1.622307692,-9.401538462,0,0,0,1.013469231,2.9216,3.569230769,7.247507692,73.38131538,60.5999,29.92746154,13.52118462,7.949469231,11.34222308,8.103023077,57.11803077,108.5932308,1.725538462,21.38092308,18.57723077,26.49747692,16.81969231,160.6257143,154.3133333,152.0414286,150.75,150.2928571,149.6257143,149.3514286
58.87818476,0,0,0,0,0,0,19.35423077,9.991923077,4.411577524,-1.101538462,-1.622307692,-9.401538462,2.033846154,0,0,1.013469231,2.9216,3.569230769,7.247507692,7.940923077,60.5999,29.92746154,13.52118462,7.949469231,11.34222308,8.103023077,27.16326923,108.5932308,1.725538462,21.38092308,18.57723077,26.49747692,16.81969231,11.99556923,154.3133333,152.0414286,150.75,150.2928571,149.6257143,149.3514286,148.8571429
0,0,0,0,0,0,9.49930591,9.991923077,4.411577524,-1.101538462,-1.622307692,-9.401538462,2.033846154,12.47692308,0,1.013469231,2.9216,3.569230769,7.247507692,7.940923077,0.018707692,29.92746154,13.52118462,7.949469231,11.34222308,8.103023077,27.16326923,28.77757692,1.725538462,21.38092308,18.57723077,26.49747692,16.81969231,11.99556923,9.515323077,152.0414286,150.75,150.2928571,149.6257143,149.3514286,148.8571429,148.7483333
0,0,0,0,0,9.49930591,72.98915904,4.411577524,-1.101538462,-1.622307692,-9.401538462,2.033846154,12.47692308,16.86153846,1.013469231,2.9216,3.569230769,7.247507692,7.940923077,0.018707692,0,13.52118462,7.949469231,11.34222308,8.103023077,27.16326923,28.77757692,58.7541,21.38092308,18.57723077,26.49747692,16.81969231,11.99556923,9.515323077,52.17132308,150.75,150.2928571,149.6257143,149.3514286,148.8571429,148.7483333,151.5328571
0,0,0,0,9.49930591,72.98915904,137.5614221,-1.101538462,-1.622307692,-9.401538462,2.033846154,12.47692308,16.86153846,21.37115385,2.9216,3.569230769,7.247507692,7.940923077,0.018707692,0,0,7.949469231,11.34222308,8.103023077,27.16326923,28.77757692,58.7541,77.78483077,18.57723077,26.49747692,16.81969231,11.99556923,9.515323077,52.17132308,86.30301538,150.2928571,149.6257143,149.3514286,148.8571429,148.7483333,151.5328571,152.6428571
0,0,0,9.49930591,72.98915904,137.5614221,206.9364685,-1.622307692,-9.401538462,2.033846154,12.47692308,16.86153846,21.37115385,25.79926983,3.569230769,7.247507692,7.940923077,0.018707692,0,0,0,11.34222308,8.103023077,27.16326923,28.77757692,58.7541,77.78483077,74.73313846,26.49747692,16.81969231,11.99556923,9.515323077,52.17132308,86.30301538,47.57686154,149.6257143,149.3514286,148.8571429,148.7483333,151.5328571,152.6428571,166.025
0,0,9.49930591,72.98915904,137.5614221,206.9364685,201.445728,-9.401538462,2.033846154,12.47692308,16.86153846,21.37115385,25.79926983,24.71692308,7.247507692,7.940923077,0.018707692,0,0,0,0,8.103023077,27.16326923,28.77757692,58.7541,77.78483077,74.73313846,59.07082308,16.81969231,11.99556923,9.515323077,52.17132308,86.30301538,47.57686154,53.5008,149.3514286,148.8571429,148.7483333,151.5328571,152.6428571,166.025,170.0066667
